,Month,Attrition Count,YTD Expenses,Demand Count,Avl.Bench(Skill),Allocated Bench,Prop. New Hire,Prop. EOY Expense,Unmet Demand,Adj. New Hire,Adj. EOY Expenses,YTD Opportunity Cost,Total Bench HeadCount,Total Billable HeadCount,Total HeadCount
2971,November,2006,3255120,3,0,0,3,3290055,3,0,3290055,792163800,51,11949,12000
2972,November,2006,3255120,1,0,0,1,3290055,1,0,3290055,796356000,51,11949,12000
2973,November,2006,3255120,3,0,0,3,3290055,3,0,3290055,800550000,51,11949,12000
2974,November,2006,3255120,4,0,0,4,3290055,4,0,3290055,804744900,51,11949,12000
2975,November,2006,3255120,3,0,0,3,3290055,3,0,3290055,808938900,51,11949,12000
2976,November,2006,3255120,3,0,0,3,3290055,3,0,3290055,813132900,51,11949,12000
2977,November,2006,3255120,4,0,0,4,3290055,4,0,3290055,817327800,51,11949,12000
2978,November,2006,3255120,2,0,0,2,3290055,2,0,3290055,821520900,51,11949,12000
2979,November,2006,3255120,1,0,0,1,3290055,1,0,3290055,825713100,51,11949,12000
2980,November,2006,3255120,4,1,1,3,3289370,3,0,3289370,829907100,50,11950,12000
2981,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,834102000,50,11950,12000
2982,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,838295100,50,11950,12000
2983,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,842489100,50,11950,12000
2984,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,846682200,50,11950,12000
2985,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,850874400,50,11950,12000
2986,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,855067500,50,11950,12000
2987,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,859262400,50,11950,12000
2988,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,863454600,50,11950,12000
2989,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,867648600,50,11950,12000
2990,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,871842600,50,11950,12000
2991,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,876035700,50,11950,12000
2992,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,880227900,50,11950,12000
2993,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,884420100,50,11950,12000
2994,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,888613200,50,11950,12000
2995,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,892806300,50,11950,12000
2996,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,896998500,50,11950,12000
2997,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,901190700,50,11950,12000
2998,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,905385600,50,11950,12000
2999,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,909579600,50,11950,12000
3000,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,913771800,50,11950,12000
3001,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,917964000,50,11950,12000
3002,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,922158000,50,11950,12000
3003,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,926350200,50,11950,12000
3004,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,930544200,50,11950,12000
3005,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,934738200,50,11950,12000
3006,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,938932200,50,11950,12000
3007,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,943126200,50,11950,12000
3008,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,947319300,50,11950,12000
3009,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,951514200,50,11950,12000
3010,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,955708200,50,11950,12000
3011,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,959903100,50,11950,12000
3012,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,964097100,50,11950,12000
3013,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,968290200,50,11950,12000
3014,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,972485100,50,11950,12000
3015,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,976678200,50,11950,12000
3016,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,980871300,50,11950,12000
3017,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,985065300,50,11950,12000
3018,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,989260200,50,11950,12000
3019,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,993453300,50,11950,12000
3020,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,997648200,50,11950,12000
3021,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1001842200,50,11950,12000
3022,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1006034400,50,11950,12000
3023,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1010227500,50,11950,12000
3024,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1014422400,50,11950,12000
3025,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1018614600,50,11950,12000
3026,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1022808600,50,11950,12000
3027,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1027003500,50,11950,12000
3028,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1031196600,50,11950,12000
3029,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1035390600,50,11950,12000
3030,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1039585500,50,11950,12000
3031,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1043779500,50,11950,12000
3032,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1047973500,50,11950,12000
3033,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1052167500,50,11950,12000
3034,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1056360600,50,11950,12000
3035,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1060555500,50,11950,12000
3036,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1064749500,50,11950,12000
3037,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1068942600,50,11950,12000
3038,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1073134800,50,11950,12000
3039,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1077327000,50,11950,12000
3040,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1081519200,50,11950,12000
3041,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1085714100,50,11950,12000
3042,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1089908100,50,11950,12000
3043,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1094103000,50,11950,12000
3044,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1098297900,50,11950,12000
3045,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1102491000,50,11950,12000
3046,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1106683200,50,11950,12000
3047,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1110875400,50,11950,12000
3048,November,2006,3255120,4,0,0,4,3289370,4,0,3289370,1115070300,50,11950,12000
3049,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1119263400,50,11950,12000
3050,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1123456500,50,11950,12000
3051,November,2006,3255120,2,0,0,2,3289370,2,0,3289370,1127649600,50,11950,12000
3052,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1131841800,50,11950,12000
3053,November,2006,3255120,1,0,0,1,3289370,1,0,3289370,1136034000,50,11950,12000
3054,November,2006,3255120,3,0,0,3,3289370,3,0,3289370,1140228000,50,11950,12000
3055,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,2280456000,49,11770,11819
3056,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,3420684000,49,11771,11820
3057,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,4560912000,49,11772,11821
3058,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,5701140000,49,11773,11822
3059,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,6841368000,49,11774,11823
3060,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,7981596000,49,11775,11824
3061,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,9121824000,49,11776,11825
3062,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,10262052000,49,11777,11826
3063,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,11402280000,49,11778,11827
3064,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,12542508000,49,11780,11829
3065,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,13682736000,49,11782,11831
3066,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,14822964000,49,11783,11832
3067,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,15963192000,49,11784,11833
3068,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,17103420000,49,11785,11834
3069,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,18243648000,49,11787,11836
3070,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,19383876000,49,11790,11839
3071,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,20524104000,49,11791,11840
3072,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,21664332000,49,11794,11843
3073,December,2188,3526380,1,1,1,0,3526380,0,0,3526380,22804560000,48,11795,11843
3074,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,23944788000,48,11796,11844
3075,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,25085016000,48,11797,11845
3076,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,26225244000,48,11798,11846
3077,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,27365472000,48,11802,11850
3078,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,28505700000,48,11805,11853
3079,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,29645928000,48,11806,11854
3080,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,30786156000,48,11807,11855
3081,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,31926384000,48,11808,11856
3082,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,33066612000,48,11811,11859
3083,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,34206840000,48,11812,11860
3084,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,35347068000,48,11813,11861
3085,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,36487296000,48,11817,11865
3086,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,37627524000,48,11818,11866
3087,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,38767752000,48,11820,11868
3088,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,39907980000,48,11821,11869
3089,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,41048208000,48,11824,11872
3090,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,42188436000,48,11825,11873
3091,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,43328664000,48,11826,11874
3092,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,44468892000,48,11827,11875
3093,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,45609120000,48,11828,11876
3094,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,46749348000,48,11829,11877
3095,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,47889576000,48,11833,11881
3096,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,49029804000,48,11834,11882
3097,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,50170032000,48,11836,11884
3098,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,51310260000,48,11837,11885
3099,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,52450488000,48,11838,11886
3100,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,53590716000,48,11841,11889
3101,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,54730944000,48,11842,11890
3102,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,55871172000,48,11843,11891
3103,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,57011400000,48,11844,11892
3104,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,58151628000,48,11845,11893
3105,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,59291856000,48,11847,11895
3106,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,60432084000,48,11848,11896
3107,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,61572312000,48,11849,11897
3108,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,62712540000,48,11850,11898
3109,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,63852768000,48,11852,11900
3110,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,64992996000,48,11856,11904
3111,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,66133224000,48,11857,11905
3112,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,67273452000,48,11858,11906
3113,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,68413680000,48,11859,11907
3114,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,69553908000,48,11860,11908
3115,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,70694136000,48,11861,11909
3116,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,71834364000,48,11862,11910
3117,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,72974592000,48,11863,11911
3118,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,74114820000,48,11866,11914
3119,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,75255048000,48,11869,11917
3120,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,76395276000,48,11870,11918
3121,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,77535504000,48,11872,11920
3122,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,78675732000,48,11873,11921
3123,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,79815960000,48,11874,11922
3124,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,80956188000,48,11875,11923
3125,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,82096416000,48,11876,11924
3126,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,83236644000,48,11877,11925
3127,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,84376872000,48,11878,11926
3128,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,85517100000,48,11879,11927
3129,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,86657328000,48,11880,11928
3130,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,87797556000,48,11881,11929
3131,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,88937784000,48,11882,11930
3132,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,90078012000,48,11883,11931
3133,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,91218240000,48,11884,11932
3134,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,92358468000,48,11885,11933
3135,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,93498696000,48,11887,11935
3136,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,94638924000,48,11888,11936
3137,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,95779152000,48,11889,11937
3138,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,96919380000,48,11890,11938
3139,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,98059608000,48,11891,11939
3140,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,99199836000,48,11892,11940
3141,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,100340064000,48,11893,11941
3142,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,101480292000,48,11895,11943
3143,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,102620520000,48,11896,11944
3144,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,103760748000,48,11897,11945
3145,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,104900976000,48,11898,11946
3146,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,106041204000,48,11899,11947
3147,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,107181432000,48,11900,11948
3148,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,108321660000,48,11901,11949
3149,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,109461888000,48,11902,11950
3150,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,110602116000,48,11903,11951
3151,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,111742344000,48,11904,11952
3152,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,112882572000,48,11908,11956
3153,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,114022800000,48,11909,11957
3154,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,115163028000,48,11910,11958
3155,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,116303256000,48,11911,11959
3156,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,117443484000,48,11912,11960
3157,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,118583712000,48,11913,11961
3158,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,119723940000,48,11914,11962
3159,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,120864168000,48,11915,11963
3160,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,122004396000,48,11916,11964
3161,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,123144624000,48,11917,11965
3162,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,124284852000,48,11920,11968
3163,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,125425080000,48,11921,11969
3164,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,126565308000,48,11922,11970
3165,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,127705536000,48,11925,11973
3166,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,128845764000,48,11926,11974
3167,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,129985992000,48,11927,11975
3168,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,131126220000,48,11928,11976
3169,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,132266448000,48,11931,11979
3170,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,133406676000,48,11932,11980
3171,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,134546904000,48,11933,11981
3172,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,135687132000,48,11934,11982
3173,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,136827360000,48,11935,11983
3174,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,137967588000,48,11938,11986
3175,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,139107816000,48,11941,11989
3176,December,2188,3526380,3,0,0,3,3526380,0,3,3526380,140248044000,48,11944,11992
3177,December,2188,3526380,2,0,0,2,3526380,0,2,3526380,141388272000,48,11946,11994
3178,December,2188,3526380,4,0,0,4,3526380,0,4,3526380,142528500000,48,11950,11998
3179,December,2188,3526380,3,0,0,3,3526380,3,0,3526380,143668730700,48,11950,11998
3180,December,2188,3526380,4,0,0,4,3526380,4,0,3526380,144808962300,48,11950,11998
3181,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,145949190300,48,11951,11999
3182,December,2188,3526380,1,0,0,1,3526380,0,1,3526380,147089418300,48,11952,12000
3183,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,148229647200,48,11952,12000
3184,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,149369876100,48,11952,12000
3185,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,150510105000,48,11952,12000
3186,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,151650333900,48,11952,12000
3187,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,152790562800,48,11952,12000
3188,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,153930791700,48,11952,12000
3189,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,155071020600,48,11952,12000
3190,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,156211249500,48,11952,12000
3191,December,2188,3526380,3,0,0,3,3526380,3,0,3526380,157351480200,48,11952,12000
3192,December,2188,3526380,2,0,0,2,3526380,2,0,3526380,158491710000,48,11952,12000
3193,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,159631938900,48,11952,12000
3194,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,160772167800,48,11952,12000
3195,December,2188,3526380,4,0,0,4,3526380,4,0,3526380,161912399400,48,11952,12000
3196,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,163052628300,48,11952,12000
3197,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,164192857200,48,11952,12000
3198,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,165333086100,48,11952,12000
3199,December,2188,3526380,2,0,0,2,3526380,2,0,3526380,166473315900,48,11952,12000
3200,December,2188,3526380,2,0,0,2,3526380,2,0,3526380,167613545700,48,11952,12000
3201,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,168753774600,48,11952,12000
3202,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,169894003500,48,11952,12000
3203,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,171034232400,48,11952,12000
3204,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,172174461300,48,11952,12000
3205,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,173314690200,48,11952,12000
3206,December,2188,3526380,3,0,0,3,3526380,3,0,3526380,174454920900,48,11952,12000
3207,December,2188,3526380,4,0,0,4,3526380,4,0,3526380,175595152500,48,11952,12000
3208,December,2188,3526380,2,0,0,2,3526380,2,0,3526380,176735382300,48,11952,12000
3209,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,177875611200,48,11952,12000
3210,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,179015840100,48,11952,12000
3211,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,180156069000,48,11952,12000
3212,December,2188,3526380,4,0,0,4,3526380,4,0,3526380,181296300600,48,11952,12000
3213,December,2188,3526380,3,0,0,3,3526380,3,0,3526380,182436531300,48,11952,12000
3214,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,183576760200,48,11952,12000
3215,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,184716989100,48,11952,12000
3216,December,2188,3526380,1,0,0,1,3526380,1,0,3526380,185857218000,48,11952,12000
3217,December,2188,3526380,2,0,0,2,3526380,2,0,3526380,186997447800,48,11952,12000
3218,December,2188,3526380,4,0,0,4,3526380,4,0,3526380,188137679400,48,11952,12000
